parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,lower,upper
pdd[3],0.15873977286806756,0.13502952136190918,0.038200609296867444,15.949772774299506,50.40044026082196,2.0888155615121486,,0.03701612929374383,0.47279702809913676
pdc[1],0.2508915301086657,0.051475481491171066,0.01345393890573442,16.310555208724416,57.63308530160742,2.0085322181514043,,0.1604845581540375,0.338492869374376
pdc[2],0.018524638375482665,0.013289143526705417,0.003421440936550132,18.76180718159509,243.5310339133457,1.7031584032831153,,0.0007597221575390913,0.039894096703621304
pdc[3],0.4540083831406036,0.18470619106111344,0.048306850866630835,16.702122491358086,49.73502835228469,1.9436211402413823,,0.0873327870083732,0.7308675365052025
pcd[1],0.4014982503282752,0.046030392698501905,0.011439042018004011,18.265551079303947,52.367126947333944,1.751014274214352,,0.3320145220546401,0.4977291211737657
pcd[2],0.603019657513987,0.35898956530055814,0.10035679800050727,17.38159809784279,72.78659838024272,1.8451683217647485,,0.12117616331019859,0.9858865806927376
pcd[3],0.6294171064115603,0.2546542359853938,0.07011668525276758,18.76380960051764,147.75520001307436,1.7121350423783808,,0.2665327067341879,0.9184543503537937
pcc[1],0.6967566738781305,0.07684335101532216,0.02065007487914592,21.457307862383814,49.8509129237716,1.5367393376645841,,0.6045737120825564,0.8810036199280527
pcc[2],0.7638942379172137,0.2481438717763429,0.06335769121953067,18.910980156030465,286.2366477098549,1.693526671447964,,0.33623653897158473,0.9994045789386243
pcc[3],0.8529229379724197,0.21882126550365905,0.06188337714405759,21.149801486246034,53.40532532793687,1.552265718739692,,0.3418037573472979,0.9939305351967991
