round;player;action_player;opponent;action_opponent;payoff;time_php;time_js;treatment;session;player_id;context;prev;prev_player;prev_opp
70;s8n3usuario6;C;s8n3usuario16;C;3;131.489.992.142;1292;fix;s8n3;53;CCC;CC;C;C
71;s8n3usuario6;C;s8n3usuario16;C;3;118.869.996.071;1161;fix;s8n3;53;CCC;CC;C;C
72;s8n3usuario6;C;s8n3usuario16;C;3;106.139.993.668;1034;fix;s8n3;53;CCC;CC;C;C
73;s8n3usuario6;C;s8n3usuario16;C;3;102.170.014.381;1006;fix;s8n3;53;CCC;CC;C;C
74;s8n3usuario6;C;s8n3usuario16;C;3;656.199.932.098;632;fix;s8n3;53;CCC;CC;C;C
75;s8n3usuario6;C;s8n3usuario16;C;3;850.499.868.393;826;fix;s8n3;53;CCC;CC;C;C
76;s8n3usuario6;C;s8n3usuario16;C;3;211.019.992.828;2084;fix;s8n3;53;CCC;CC;C;C
77;s8n3usuario6;C;s8n3usuario16;C;3;319.000.005.722;3168;fix;s8n3;53;CCC;CC;C;C
78;s8n3usuario6;C;s8n3usuario16;C;3;180.799.984.932;1785;fix;s8n3;53;CCC;CC;C;C
79;s8n3usuario6;C;s8n3usuario16;C;3;978.099.822.998;936;fix;s8n3;53;CCC;CC;C;C
80;s8n3usuario6;C;s8n3usuario16;C;3;9.845.001.697.539.990;969;fix;s8n3;53;CCC;CC;C;C
81;s8n3usuario6;C;s8n3usuario16;C;3;7.779.002.189.639.990;753;fix;s8n3;53;CCC;CC;C;C
82;s8n3usuario6;C;s8n3usuario16;C;3;106.780.004.501;1040;fix;s8n3;53;CCC;CC;C;C
83;s8n3usuario6;C;s8n3usuario16;C;3;129.279.994.965;1279;fix;s8n3;53;CCC;CC;C;C
84;s8n3usuario6;D;s8n3usuario16;C;4;117.219.996.452;1149;fix;s8n3;53;CCD;CC;C;C
85;s8n3usuario6;D;s8n3usuario16;D;1;246.460.008.621;2439;fix;s8n3;53;DCD;DC;D;C
86;s8n3usuario6;D;s8n3usuario16;D;1;979.300.022.125;964;fix;s8n3;53;DDD;DD;D;D
87;s8n3usuario6;D;s8n3usuario16;D;1;231.399.989.128;2290;fix;s8n3;53;DDD;DD;D;D
88;s8n3usuario6;C;s8n3usuario16;D;0;819.799.900.055;794;fix;s8n3;53;DDC;DD;D;D
89;s8n3usuario6;C;s8n3usuario16;C;3;878.700.017.929;855;fix;s8n3;53;CDC;CD;C;D
90;s8n3usuario6;C;s8n3usuario16;C;3;7.948.000.431.060.000;780;fix;s8n3;53;CCC;CC;C;C
91;s8n3usuario6;C;s8n3usuario16;C;3;599.400.043.488;569;fix;s8n3;53;CCC;CC;C;C
92;s8n3usuario6;C;s8n3usuario16;C;3;557.399.988.174;534;fix;s8n3;53;CCC;CC;C;C
93;s8n3usuario6;C;s8n3usuario16;C;3;6.541.998.386.380.000;631;fix;s8n3;53;CCC;CC;C;C
94;s8n3usuario6;C;s8n3usuario16;C;3;6.768.000.125.890.000;655;fix;s8n3;53;CCC;CC;C;C
95;s8n3usuario6;C;s8n3usuario16;C;3;797.100.067.139;780;fix;s8n3;53;CCC;CC;C;C
96;s8n3usuario6;C;s8n3usuario16;C;3;169.690.012.932;1675;fix;s8n3;53;CCC;CC;C;C
97;s8n3usuario6;C;s8n3usuario16;C;3;160.889.983.177;1579;fix;s8n3;53;CCC;CC;C;C
98;s8n3usuario6;C;s8n3usuario16;C;3;226.429.986.954;2236;fix;s8n3;53;CCC;CC;C;C
99;s8n3usuario6;C;s8n3usuario16;C;3;213.940.000.534;2113;fix;s8n3;53;CCC;CC;C;C
100;s8n3usuario6;C;s8n3usuario16;C;3;110.820.007.324;1086;fix;s8n3;53;CCC;CC;C;C
1;s8n3usuario7;C;s8n3usuario13;D;0;539.180.016.518;5368;fix;s8n3;54;--;--;;
2;s8n3usuario7;D;s8n3usuario13;D;1;3.770.400.047.300.000;3747;fix;s8n3;54;CDD;CD;C;D
3;s8n3usuario7;D;s8n3usuario13;D;1;158.529.996.872;1569;fix;s8n3;54;DDD;DD;D;D
4;s8n3usuario7;D;s8n3usuario13;D;1;293.370.008.469;2907;fix;s8n3;54;DDD;DD;D;D
5;s8n3usuario7;C;s8n3usuario13;C;3;450.620.007.515;4479;fix;s8n3;54;DDC;DD;D;D
6;s8n3usuario7;C;s8n3usuario13;D;0;122.749.996.185;1208;fix;s8n3;54;CCC;CC;C;C
7;s8n3usuario7;C;s8n3usuario13;D;0;348.179.984.093;3460;fix;s8n3;54;CDC;CD;C;D
8;s8n3usuario7;D;s8n3usuario13;D;1;159.680.008.888;1581;fix;s8n3;54;CDD;CD;C;D
9;s8n3usuario7;D;s8n3usuario13;C;4;835.099.935.532;807;fix;s8n3;54;DDD;DD;D;D
10;s8n3usuario7;C;s8n3usuario13;D;0;252.690.005.302;2501;fix;s8n3;54;DCC;DC;D;C
11;s8n3usuario7;D;s8n3usuario13;D;1;120.500.016.212;1181;fix;s8n3;54;CDD;CD;C;D
12;s8n3usuario7;D;s8n3usuario13;C;4;111.989.998.817;1072;fix;s8n3;54;DDD;DD;D;D
13;s8n3usuario7;C;s8n3usuario13;D;0;155.590.009.689;1533;fix;s8n3;54;DCC;DC;D;C
14;s8n3usuario7;D;s8n3usuario13;D;1;129.699.993.134;1271;fix;s8n3;54;CDD;CD;C;D
15;s8n3usuario7;D;s8n3usuario13;D;1;18.218.998.909.000.000;1798;fix;s8n3;54;DDD;DD;D;D
16;s8n3usuario7;D;s8n3usuario13;D;1;8.113.000.392.910.000;795;fix;s8n3;54;DDD;DD;D;D
17;s8n3usuario7;D;s8n3usuario13;C;4;100.810.003.281;992;fix;s8n3;54;DDD;DD;D;D
18;s8n3usuario7;C;s8n3usuario13;D;0;123.489.999.771;1211;fix;s8n3;54;DCC;DC;D;C
19;s8n3usuario7;D;s8n3usuario13;D;1;132.649.993.896;1301;fix;s8n3;54;CDD;CD;C;D
20;s8n3usuario7;D;s8n3usuario13;C;4;139.849.996.567;1372;fix;s8n3;54;DDD;DD;D;D
21;s8n3usuario7;C;s8n3usuario13;D;0;110.899.996.758;1086;fix;s8n3;54;DCC;DC;D;C
22;s8n3usuario7;D;s8n3usuario13;D;1;154.699.993.134;1521;fix;s8n3;54;CDD;CD;C;D
23;s8n3usuario7;D;s8n3usuario13;D;1;161.539.983.749;1592;fix;s8n3;54;DDD;DD;D;D
24;s8n3usuario7;D;s8n3usuario13;D;1;126.399.993.896;1240;fix;s8n3;54;DDD;DD;D;D
25;s8n3usuario7;D;s8n3usuario13;D;1;119.930.005.074;1177;fix;s8n3;54;DDD;DD;D;D
26;s8n3usuario7;D;s8n3usuario13;D;1;792.500.019.073;775;fix;s8n3;54;DDD;DD;D;D
27;s8n3usuario7;D;s8n3usuario13;D;1;9.260.001.182.560.000;900;fix;s8n3;54;DDD;DD;D;D
28;s8n3usuario7;D;s8n3usuario13;C;4;108.359.980.583;1060;fix;s8n3;54;DDD;DD;D;D
29;s8n3usuario7;C;s8n3usuario13;C;3;14.577.999.115;1438;fix;s8n3;54;DCC;DC;D;C
30;s8n3usuario7;C;s8n3usuario13;C;3;113.020.014.763;1104;fix;s8n3;54;CCC;CC;C;C
31;s8n3usuario7;C;s8n3usuario13;C;3;100.419.998.169;979;fix;s8n3;54;CCC;CC;C;C
32;s8n3usuario7;C;s8n3usuario13;C;3;789.499.998.093;770;fix;s8n3;54;CCC;CC;C;C
33;s8n3usuario7;C;s8n3usuario13;C;3;272.569.990.158;2702;fix;s8n3;54;CCC;CC;C;C
34;s8n3usuario7;C;s8n3usuario13;C;3;807.399.988.174;788;fix;s8n3;54;CCC;CC;C;C
35;s8n3usuario7;C;s8n3usuario13;C;3;7.197.999.954.219.990;691;fix;s8n3;54;CCC;CC;C;C
36;s8n3usuario7;C;s8n3usuario13;C;3;750.699.996.948;728;fix;s8n3;54;CCC;CC;C;C
37;s8n3usuario7;C;s8n3usuario13;C;3;8.521.001.338.960.000;837;fix;s8n3;54;CCC;CC;C;C
38;s8n3usuario7;C;s8n3usuario13;C;3;104.689.979.553;1024;fix;s8n3;54;CCC;CC;C;C
39;s8n3usuario7;C;s8n3usuario13;C;3;131.139.993.668;1286;fix;s8n3;54;CCC;CC;C;C
40;s8n3usuario7;C;s8n3usuario13;C;3;153.799.986.839;1522;fix;s8n3;54;CCC;CC;C;C
41;s8n3usuario7;C;s8n3usuario13;C;3;865.700.006.485;843;fix;s8n3;54;CCC;CC;C;C
42;s8n3usuario7;C;s8n3usuario13;C;3;80.110.001.564;774;fix;s8n3;54;CCC;CC;C;C
43;s8n3usuario7;C;s8n3usuario13;C;3;133.360.004.425;1313;fix;s8n3;54;CCC;CC;C;C
44;s8n3usuario7;C;s8n3usuario13;C;3;116.289.997.101;1134;fix;s8n3;54;CCC;CC;C;C
45;s8n3usuario7;C;s8n3usuario13;C;3;9.036.998.748.780.000;867;fix;s8n3;54;CCC;CC;C;C
46;s8n3usuario7;C;s8n3usuario13;C;3;8.212.997.913.360.000;795;fix;s8n3;54;CCC;CC;C;C
47;s8n3usuario7;C;s8n3usuario13;C;3;10.843.000.412.000.000;1063;fix;s8n3;54;CCC;CC;C;C
48;s8n3usuario7;C;s8n3usuario13;C;3;110.920.000.076;1081;fix;s8n3;54;CCC;CC;C;C
49;s8n3usuario7;C;s8n3usuario13;C;3;9.093.999.862.669.990;888;fix;s8n3;54;CCC;CC;C;C
50;s8n3usuario7;C;s8n3usuario13;C;3;108.579.993.248;1058;fix;s8n3;54;CCC;CC;C;C
51;s8n3usuario7;C;s8n3usuario13;C;3;144.249.987.602;1415;fix;s8n3;54;CCC;CC;C;C
52;s8n3usuario7;C;s8n3usuario13;C;3;16.454.000.472.999.900;1622;fix;s8n3;54;CCC;CC;C;C
53;s8n3usuario7;C;s8n3usuario13;C;3;9.112.000.465.389.990;883;fix;s8n3;54;CCC;CC;C;C
54;s8n3usuario7;C;s8n3usuario13;C;3;885.300.159.454;852;fix;s8n3;54;CCC;CC;C;C
55;s8n3usuario7;C;s8n3usuario13;C;3;8.246.998.786.930.000;804;fix;s8n3;54;CCC;CC;C;C
56;s8n3usuario7;C;s8n3usuario13;C;3;107.450.008.392;1049;fix;s8n3;54;CCC;CC;C;C
57;s8n3usuario7;C;s8n3usuario13;C;3;10.327.000.618;1015;fix;s8n3;54;CCC;CC;C;C
58;s8n3usuario7;C;s8n3usuario13;C;3;985.100.030.899;961;fix;s8n3;54;CCC;CC;C;C
59;s8n3usuario7;C;s8n3usuario13;C;3;121.840.000.153;1196;fix;s8n3;54;CCC;CC;C;C
60;s8n3usuario7;C;s8n3usuario13;C;3;960.700.035.095;939;fix;s8n3;54;CCC;CC;C;C
61;s8n3usuario7;C;s8n3usuario13;C;3;926.899.909.973;901;fix;s8n3;54;CCC;CC;C;C
62;s8n3usuario7;C;s8n3usuario13;C;3;684.099.912.643;666;fix;s8n3;54;CCC;CC;C;C
63;s8n3usuario7;C;s8n3usuario13;C;3;761.800.050.735;737;fix;s8n3;54;CCC;CC;C;C
64;s8n3usuario7;C;s8n3usuario13;C;3;106.439.995.766;1038;fix;s8n3;54;CCC;CC;C;C
65;s8n3usuario7;C;s8n3usuario13;C;3;118.670.010.567;1160;fix;s8n3;54;CCC;CC;C;C
66;s8n3usuario7;C;s8n3usuario13;C;3;100.559.997.559;975;fix;s8n3;54;CCC;CC;C;C
67;s8n3usuario7;C;s8n3usuario13;C;3;844.699.859.619;817;fix;s8n3;54;CCC;CC;C;C
68;s8n3usuario7;C;s8n3usuario13;C;3;7.441.999.912.260.000;717;fix;s8n3;54;CCC;CC;C;C
69;s8n3usuario7;C;s8n3usuario13;C;3;803.900.003.433;776;fix;s8n3;54;CCC;CC;C;C
70;s8n3usuario7;C;s8n3usuario13;C;3;759.700.059.891;738;fix;s8n3;54;CCC;CC;C;C
71;s8n3usuario7;C;s8n3usuario13;C;3;819.000.005.722;791;fix;s8n3;54;CCC;CC;C;C
72;s8n3usuario7;C;s8n3usuario13;C;3;106.069.993.973;1037;fix;s8n3;54;CCC;CC;C;C
73;s8n3usuario7;C;s8n3usuario13;C;3;861.899.852.753;840;fix;s8n3;54;CCC;CC;C;C
74;s8n3usuario7;C;s8n3usuario13;C;3;710.400.104.523;691;fix;s8n3;54;CCC;CC;C;C
75;s8n3usuario7;C;s8n3usuario13;C;3;7.348.999.977.110.000;709;fix;s8n3;54;CCC;CC;C;C
76;s8n3usuario7;C;s8n3usuario13;C;3;9.754.002.094.269.990;953;fix;s8n3;54;CCC;CC;C;C
77;s8n3usuario7;C;s8n3usuario13;C;3;173.720.002.174;1709;fix;s8n3;54;CCC;CC;C;C
78;s8n3usuario7;C;s8n3usuario13;C;3;105.979.990.959;1045;fix;s8n3;54;CCC;CC;C;C
79;s8n3usuario7;C;s8n3usuario13;C;3;8.325.998.783.110.000;818;fix;s8n3;54;CCC;CC;C;C
80;s8n3usuario7;C;s8n3usuario13;C;3;964.200.019.836;946;fix;s8n3;54;CCC;CC;C;C
81;s8n3usuario7;C;s8n3usuario13;C;3;7.116.999.626.160.000;691;fix;s8n3;54;CCC;CC;C;C
82;s8n3usuario7;C;s8n3usuario13;C;3;91.489.982.605;888;fix;s8n3;54;CCC;CC;C;C
83;s8n3usuario7;C;s8n3usuario13;C;3;934.099.912.643;911;fix;s8n3;54;CCC;CC;C;C
84;s8n3usuario7;C;s8n3usuario13;C;3;9.383.001.327.510.000;915;fix;s8n3;54;CCC;CC;C;C
85;s8n3usuario7;C;s8n3usuario13;C;3;8.860.998.153.689.990;865;fix;s8n3;54;CCC;CC;C;C
86;s8n3usuario7;C;s8n3usuario13;C;3;121.509.981.155;1195;fix;s8n3;54;CCC;CC;C;C
87;s8n3usuario7;C;s8n3usuario13;C;3;102.740.001.678;1011;fix;s8n3;54;CCC;CC;C;C
88;s8n3usuario7;C;s8n3usuario13;C;3;192.980.003.357;1905;fix;s8n3;54;CCC;CC;C;C
89;s8n3usuario7;C;s8n3usuario13;C;3;210.820.007.324;2083;fix;s8n3;54;CCC;CC;C;C
90;s8n3usuario7;C;s8n3usuario13;C;3;197.780.013.084;1951;fix;s8n3;54;CCC;CC;C;C
91;s8n3usuario7;C;s8n3usuario13;C;3;8.092.999.458.310.000;781;fix;s8n3;54;CCC;CC;C;C
92;s8n3usuario7;C;s8n3usuario13;C;3;7.760.999.202.730.000;753;fix;s8n3;54;CCC;CC;C;C
93;s8n3usuario7;C;s8n3usuario13;C;3;99.950.003.624;972;fix;s8n3;54;CCC;CC;C;C
94;s8n3usuario7;C;s8n3usuario13;C;3;125.769.996.643;1232;fix;s8n3;54;CCC;CC;C;C
95;s8n3usuario7;C;s8n3usuario13;C;3;876.800.060.272;860;fix;s8n3;54;CCC;CC;C;C
96;s8n3usuario7;C;s8n3usuario13;C;3;7.258.000.373.839.990;710;fix;s8n3;54;CCC;CC;C;C
97;s8n3usuario7;C;s8n3usuario13;C;3;773.400.068.283;750;fix;s8n3;54;CCC;CC;C;C
98;s8n3usuario7;C;s8n3usuario13;C;3;6.654.999.256.130.000;646;fix;s8n3;54;CCC;CC;C;C
99;s8n3usuario7;C;s8n3usuario13;C;3;715.500.116.348;693;fix;s8n3;54;CCC;CC;C;C
100;s8n3usuario7;C;s8n3usuario13;C;3;922.100.067.139;899;fix;s8n3;54;CCC;CC;C;C
1;s8n3usuario8;D;s8n3usuario5;D;1;41.507.999.897;4127;fix;s8n3;55;--;--;;
2;s8n3usuario8;D;s8n3usuario5;D;1;816.750.001.907;8148;fix;s8n3;55;DDD;DD;D;D
3;s8n3usuario8;D;s8n3usuario5;C;4;589.429.998.398;5864;fix;s8n3;55;DDD;DD;D;D
4;s8n3usuario8;D;s8n3usuario5;D;1;516.330.003.738;5113;fix;s8n3;55;DCD;DC;D;C
5;s8n3usuario8;D;s8n3usuario5;D;1;422.259.998.322;4198;fix;s8n3;55;DDD;DD;D;D
6;s8n3usuario8;D;s8n3usuario5;D;1;290.380.001.068;2877;fix;s8n3;55;DDD;DD;D;D
7;s8n3usuario8;D;s8n3usuario5;D;1;289.859.986.305;2877;fix;s8n3;55;DDD;DD;D;D
8;s8n3usuario8;D;s8n3usuario5;D;1;678.959.989.548;6758;fix;s8n3;55;DDD;DD;D;D
9;s8n3usuario8;D;s8n3usuario5;D;1;2.665.699.958.800.000;2647;fix;s8n3;55;DDD;DD;D;D
10;s8n3usuario8;D;s8n3usuario5;D;1;117.980.003.357;1159;fix;s8n3;55;DDD;DD;D;D
11;s8n3usuario8;D;s8n3usuario5;D;1;194.910.001.755;1934;fix;s8n3;55;DDD;DD;D;D
12;s8n3usuario8;D;s8n3usuario5;D;1;336.779.999.733;3345;fix;s8n3;55;DDD;DD;D;D
13;s8n3usuario8;D;s8n3usuario5;D;1;284.140.014.648;2817;fix;s8n3;55;DDD;DD;D;D
14;s8n3usuario8;D;s8n3usuario5;D;1;249.800.014.496;2482;fix;s8n3;55;DDD;DD;D;D
15;s8n3usuario8;D;s8n3usuario5;D;1;154.879.999.161;1526;fix;s8n3;55;DDD;DD;D;D
16;s8n3usuario8;D;s8n3usuario5;D;1;151.149.988.174;1483;fix;s8n3;55;DDD;DD;D;D
17;s8n3usuario8;D;s8n3usuario5;D;1;147.340.011.597;1458;fix;s8n3;55;DDD;DD;D;D
18;s8n3usuario8;D;s8n3usuario5;D;1;192.429.995.537;1903;fix;s8n3;55;DDD;DD;D;D
19;s8n3usuario8;D;s8n3usuario5;D;1;203.499.984.741;2019;fix;s8n3;55;DDD;DD;D;D
20;s8n3usuario8;D;s8n3usuario5;D;1;160.020.017.624;1582;fix;s8n3;55;DDD;DD;D;D
21;s8n3usuario8;D;s8n3usuario5;D;1;16.507.999.897;1625;fix;s8n3;55;DDD;DD;D;D
22;s8n3usuario8;D;s8n3usuario5;D;1;20.313.000.679.000.000;2014;fix;s8n3;55;DDD;DD;D;D
23;s8n3usuario8;D;s8n3usuario5;D;1;256.200.003.624;2542;fix;s8n3;55;DDD;DD;D;D
24;s8n3usuario8;D;s8n3usuario5;D;1;107.029.986.382;1051;fix;s8n3;55;DDD;DD;D;D
25;s8n3usuario8;D;s8n3usuario5;D;1;589.600.086.212;567;fix;s8n3;55;DDD;DD;D;D
26;s8n3usuario8;D;s8n3usuario5;D;1;5.239.999.294.280.000;496;fix;s8n3;55;DDD;DD;D;D
27;s8n3usuario8;D;s8n3usuario5;D;1;496.500.015.259;471;fix;s8n3;55;DDD;DD;D;D
28;s8n3usuario8;D;s8n3usuario5;D;1;60.389.995.575;588;fix;s8n3;55;DDD;DD;D;D
29;s8n3usuario8;D;s8n3usuario5;D;1;559.499.979.019;542;fix;s8n3;55;DDD;DD;D;D
30;s8n3usuario8;D;s8n3usuario5;D;1;113.870.000.839;1113;fix;s8n3;55;DDD;DD;D;D
31;s8n3usuario8;D;s8n3usuario5;D;1;990.700.006.485;971;fix;s8n3;55;DDD;DD;D;D
32;s8n3usuario8;D;s8n3usuario5;D;1;818.200.111.389;794;fix;s8n3;55;DDD;DD;D;D
33;s8n3usuario8;D;s8n3usuario5;D;1;809.099.912.643;785;fix;s8n3;55;DDD;DD;D;D
34;s8n3usuario8;D;s8n3usuario5;D;1;109.400.010.109;1076;fix;s8n3;55;DDD;DD;D;D
35;s8n3usuario8;D;s8n3usuario5;D;1;788.499.832.153;764;fix;s8n3;55;DDD;DD;D;D
36;s8n3usuario8;D;s8n3usuario5;D;1;9.320.001.602.169.990;904;fix;s8n3;55;DDD;DD;D;D
37;s8n3usuario8;D;s8n3usuario5;D;1;7.223.000.526.430.000;698;fix;s8n3;55;DDD;DD;D;D
38;s8n3usuario8;D;s8n3usuario5;D;1;526.999.950.409;501;fix;s8n3;55;DDD;DD;D;D
39;s8n3usuario8;D;s8n3usuario5;D;1;831.800.222.397;804;fix;s8n3;55;DDD;DD;D;D
40;s8n3usuario8;D;s8n3usuario5;D;1;61.879.992.485;568;fix;s8n3;55;DDD;DD;D;D
41;s8n3usuario8;D;s8n3usuario5;D;1;6.624.000.072.480.000;641;fix;s8n3;55;DDD;DD;D;D
42;s8n3usuario8;D;s8n3usuario5;D;1;117.440.009.117;1154;fix;s8n3;55;DDD;DD;D;D
43;s8n3usuario8;D;s8n3usuario5;C;4;60.890.007.019;581;fix;s8n3;55;DDD;DD;D;D
44;s8n3usuario8;D;s8n3usuario5;C;4;8.844.997.882.839.990;835;fix;s8n3;55;DCD;DC;D;C
45;s8n3usuario8;D;s8n3usuario5;C;4;6.361.999.511.719.990;618;fix;s8n3;55;DCD;DC;D;C
46;s8n3usuario8;D;s8n3usuario5;D;1;711.999.893.188;691;fix;s8n3;55;DCD;DC;D;C
47;s8n3usuario8;D;s8n3usuario5;D;1;63.739.991.188;610;fix;s8n3;55;DDD;DD;D;D
48;s8n3usuario8;D;s8n3usuario5;D;1;104.350.018.501;1021;fix;s8n3;55;DDD;DD;D;D
49;s8n3usuario8;D;s8n3usuario5;D;1;5.842.001.438.140.000;558;fix;s8n3;55;DDD;DD;D;D
50;s8n3usuario8;D;s8n3usuario5;D;1;577.600.002.289;562;fix;s8n3;55;DDD;DD;D;D
51;s8n3usuario8;D;s8n3usuario5;D;1;701.699.972.153;658;fix;s8n3;55;DDD;DD;D;D
52;s8n3usuario8;D;s8n3usuario5;D;1;736.000.061.035;716;fix;s8n3;55;DDD;DD;D;D
53;s8n3usuario8;D;s8n3usuario5;D;1;576.100.111.008;555;fix;s8n3;55;DDD;DD;D;D
54;s8n3usuario8;D;s8n3usuario5;D;1;571.399.927.139;554;fix;s8n3;55;DDD;DD;D;D
55;s8n3usuario8;D;s8n3usuario5;D;1;516.200.065.613;493;fix;s8n3;55;DDD;DD;D;D
56;s8n3usuario8;D;s8n3usuario5;D;1;95.810.008.049;932;fix;s8n3;55;DDD;DD;D;D
57;s8n3usuario8;D;s8n3usuario5;D;1;8.513.000.011.439.990;834;fix;s8n3;55;DDD;DD;D;D
58;s8n3usuario8;D;s8n3usuario5;D;1;666.199.922.562;638;fix;s8n3;55;DDD;DD;D;D
59;s8n3usuario8;D;s8n3usuario5;D;1;501.700.162.888;476;fix;s8n3;55;DDD;DD;D;D
60;s8n3usuario8;D;s8n3usuario5;D;1;606.600.046.158;579;fix;s8n3;55;DDD;DD;D;D
61;s8n3usuario8;D;s8n3usuario5;D;1;108.369.994.164;1059;fix;s8n3;55;DDD;DD;D;D
62;s8n3usuario8;D;s8n3usuario5;D;1;661.000.013.351;637;fix;s8n3;55;DDD;DD;D;D
63;s8n3usuario8;D;s8n3usuario5;D;1;553.500.175.476;534;fix;s8n3;55;DDD;DD;D;D
64;s8n3usuario8;D;s8n3usuario5;D;1;496.500.015.259;467;fix;s8n3;55;DDD;DD;D;D
65;s8n3usuario8;D;s8n3usuario5;D;1;512.600.183.487;488;fix;s8n3;55;DDD;DD;D;D
66;s8n3usuario8;D;s8n3usuario5;D;1;568.800.210.953;514;fix;s8n3;55;DDD;DD;D;D
67;s8n3usuario8;D;s8n3usuario5;D;1;492.899.894.714;475;fix;s8n3;55;DDD;DD;D;D
68;s8n3usuario8;D;s8n3usuario5;D;1;456.000.089.645;430;fix;s8n3;55;DDD;DD;D;D
69;s8n3usuario8;D;s8n3usuario5;D;1;470.099.925.995;451;fix;s8n3;55;DDD;DD;D;D
70;s8n3usuario8;D;s8n3usuario5;D;1;941.100.120.544;915;fix;s8n3;55;DDD;DD;D;D
71;s8n3usuario8;D;s8n3usuario5;D;1;112.220.001.221;1096;fix;s8n3;55;DDD;DD;D;D
72;s8n3usuario8;D;s8n3usuario5;D;1;744.100.093.842;725;fix;s8n3;55;DDD;DD;D;D
73;s8n3usuario8;D;s8n3usuario5;D;1;111.650.013.924;1098;fix;s8n3;55;DDD;DD;D;D
74;s8n3usuario8;D;s8n3usuario5;D;1;573.100.090.027;553;fix;s8n3;55;DDD;DD;D;D
75;s8n3usuario8;D;s8n3usuario5;D;1;6.428.999.900.819.990;616;fix;s8n3;55;DDD;DD;D;D
76;s8n3usuario8;D;s8n3usuario5;D;1;515.100.002.289;494;fix;s8n3;55;DDD;DD;D;D
77;s8n3usuario8;D;s8n3usuario5;D;1;503.099.918.365;475;fix;s8n3;55;DDD;DD;D;D
78;s8n3usuario8;D;s8n3usuario5;D;1;5.343.999.862.669.990;514;fix;s8n3;55;DDD;DD;D;D
79;s8n3usuario8;D;s8n3usuario5;D;1;759.000.062.943;729;fix;s8n3;55;DDD;DD;D;D
80;s8n3usuario8;D;s8n3usuario5;D;1;617.899.894.714;592;fix;s8n3;55;DDD;DD;D;D
81;s8n3usuario8;D;s8n3usuario5;D;1;506.799.936.295;485;fix;s8n3;55;DDD;DD;D;D
82;s8n3usuario8;D;s8n3usuario5;D;1;115.059.995.651;1121;fix;s8n3;55;DDD;DD;D;D
83;s8n3usuario8;D;s8n3usuario5;D;1;552.799.940.109;529;fix;s8n3;55;DDD;DD;D;D
84;s8n3usuario8;D;s8n3usuario5;D;1;541.900.157.928;523;fix;s8n3;55;DDD;DD;D;D
85;s8n3usuario8;D;s8n3usuario5;D;1;809.899.806.976;783;fix;s8n3;55;DDD;DD;D;D
86;s8n3usuario8;D;s8n3usuario5;D;1;619.300.127.029;593;fix;s8n3;55;DDD;DD;D;D
87;s8n3usuario8;D;s8n3usuario5;D;1;6.537.001.132.969.990;638;fix;s8n3;55;DDD;DD;D;D
88;s8n3usuario8;D;s8n3usuario5;D;1;7.743.000.984.189.990;751;fix;s8n3;55;DDD;DD;D;D
89;s8n3usuario8;D;s8n3usuario5;D;1;8.413.999.080.660.000;821;fix;s8n3;55;DDD;DD;D;D
90;s8n3usuario8;D;s8n3usuario5;D;1;161.629.986.763;1589;fix;s8n3;55;DDD;DD;D;D
91;s8n3usuario8;D;s8n3usuario5;D;1;119.519.996.643;1166;fix;s8n3;55;DDD;DD;D;D
92;s8n3usuario8;D;s8n3usuario5;D;1;51.009.988.784.800.000;494;fix;s8n3;55;DDD;DD;D;D
93;s8n3usuario8;D;s8n3usuario5;D;1;49.930.000.305.199.900;476;fix;s8n3;55;DDD;DD;D;D
94;s8n3usuario8;D;s8n3usuario5;D;1;493.899.822.235;472;fix;s8n3;55;DDD;DD;D;D
95;s8n3usuario8;D;s8n3usuario5;D;1;520.599.842.072;495;fix;s8n3;55;DDD;DD;D;D
96;s8n3usuario8;D;s8n3usuario5;D;1;7.836.000.919.339.990;759;fix;s8n3;55;DDD;DD;D;D
97;s8n3usuario8;D;s8n3usuario5;D;1;9.198.000.431.060.000;899;fix;s8n3;55;DDD;DD;D;D
98;s8n3usuario8;D;s8n3usuario5;D;1;718.100.070.953;694;fix;s8n3;55;DDD;DD;D;D
99;s8n3usuario8;D;s8n3usuario5;D;1;49.249.982.833.900.000;463;fix;s8n3;55;DDD;DD;D;D
100;s8n3usuario8;D;s8n3usuario5;D;1;525.500.059.128;505;fix;s8n3;55;DDD;DD;D;D
1;s8n3usuario9;D;s8n3usuario4;D;1;976.559.996.605;9738;fix;s8n3;56;--;--;;
2;s8n3usuario9;C;s8n3usuario4;C;3;510.150.003.433;5074;fix;s8n3;56;DDC;DD;D;D
3;s8n3usuario9;C;s8n3usuario4;C;3;622.259.998.322;6200;fix;s8n3;56;CCC;CC;C;C
4;s8n3usuario9;D;s8n3usuario4;C;4;40.787.999.630.000.000;4064;fix;s8n3;56;CCD;CC;C;C
5;s8n3usuario9;D;s8n3usuario4;D;1;757.019.996.643;7549;fix;s8n3;56;DCD;DC;D;C
6;s8n3usuario9;C;s8n3usuario4;D;0;371.110.010.147;3688;fix;s8n3;56;DDC;DD;D;D
7;s8n3usuario9;C;s8n3usuario4;C;3;444.950.008.392;4430;fix;s8n3;56;CDC;CD;C;D
8;s8n3usuario9;D;s8n3usuario4;D;1;527.469.992.638;5233;fix;s8n3;56;CCD;CC;C;C
